PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"3,470",9.0,0.616,0.70,30.30,"63,030",5.3,18.30,23.13,28.92,38.72,45.00,"38,070","48,120","60,160","80,530","93,610",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-3043,Rail Car Repairers,detailed,**,**,**,**,16.75,"34,830",4.4,12.56,13.73,16.14,18.57,22.33,"26,120","28,570","33,580","38,620","46,450",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-3051,Motorboat Mechanics and Service Technicians,detailed,350,33.4,0.063,0.43,20.04,"41,680",9.9,12.69,15.09,19.55,22.43,24.53,"26,390","31,380","40,660","46,660","51,030",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-3052,Motorcycle Mechanics,detailed,350,23.6,0.061,0.53,19.73,"41,040",7.8,12.00,13.81,18.21,24.76,30.31,"24,950","28,730","37,880","51,500","63,040",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,720,29.0,0.127,0.56,19.97,"41,540",6.0,10.87,15.26,20.29,23.49,30.25,"22,600","31,740","42,210","48,860","62,910",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-3091,Bicycle Repairers,detailed,420,37.9,0.075,0.82,12.82,"26,660",5.3,9.53,10.48,12.00,14.37,17.76,"19,820","21,790","24,970","29,880","36,930",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-3092,Recreational Vehicle Service Technicians,detailed,**,**,**,**,23.74,"49,390",8.8,13.38,17.95,23.08,30.53,35.60,"27,830","37,340","48,000","63,490","74,040",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-3093,Tire Repairers and Changers,detailed,"2,330",23.9,0.414,0.53,14.31,"29,770",4.8,9.31,10.05,13.01,18.13,21.64,"19,360","20,910","27,060","37,720","45,010",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9011,Mechanical Door Repairers,detailed,380,33.9,0.068,0.52,19.33,"40,200",6.2,11.45,16.11,18.67,23.45,27.78,"23,820","33,510","38,830","48,770","57,790",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,740,19.3,0.132,0.43,33.24,"69,140",2.2,17.96,26.82,34.76,41.26,45.98,"37,360","55,780","72,310","85,810","95,630",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"7,600",8.1,1.350,0.68,25.69,"53,440",4.4,13.95,18.26,24.50,32.65,39.35,"29,020","37,980","50,960","67,920","81,850",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9031,Home Appliance Repairers,detailed,840,29.6,0.150,0.61,20.10,"41,800",9.6,9.65,14.71,18.07,27.07,30.44,"20,080","30,590","37,590","56,300","63,310",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9041,Industrial Machinery Mechanics,detailed,"8,240",6.7,1.464,0.62,29.05,"60,410",2.7,16.14,21.73,28.21,37.31,44.02,"33,570","45,190","58,680","77,610","91,570",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9043,"Maintenance Workers, Machinery",detailed,"2,870",8.2,0.510,0.76,20.80,"43,270",3.0,11.89,14.61,18.39,26.04,34.61,"24,730","30,390","38,250","54,170","71,980",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9044,Millwrights,detailed,"1,050",27.4,0.186,0.64,28.13,"58,500",8.7,12.72,20.72,30.73,35.87,39.02,"26,470","43,100","63,910","74,600","81,170",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9051,Electrical Power-Line Installers and Repairers,detailed,"1,650",20.2,0.293,0.35,46.90,"97,560",2.3,28.87,41.55,50.07,55.74,59.21,"60,050","86,420","104,140","115,940","123,160",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9052,Telecommunications Line Installers and Repairers,detailed,"3,210",12.5,0.571,0.74,28.83,"59,980",3.4,15.30,21.77,31.79,35.81,38.36,"31,830","45,280","66,130","74,490","79,780",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9061,Camera and Photographic Equipment Repairers,detailed,460,32.4,0.082,3.18,20.89,"43,450",8.4,11.92,14.87,19.44,26.06,30.45,"24,790","30,930","40,420","54,200","63,340",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9062,Medical Equipment Repairers,detailed,950,15.6,0.168,0.57,26.70,"55,530",3.3,16.16,19.17,25.72,33.34,40.13,"33,610","39,870","53,510","69,360","83,470",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9063,Musical Instrument Repairers and Tuners,detailed,220,41.2,0.040,0.71,23.20,"48,260",13.3,11.86,14.17,22.40,31.96,36.78,"24,660","29,470","46,590","66,480","76,500",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,580,31.1,0.103,1.17,31.13,"64,760",7.0,15.11,21.57,32.69,37.28,47.32,"31,420","44,870","68,000","77,540","98,430",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9071,"Maintenance and Repair Workers, General",detailed,"41,840",3.2,7.436,0.78,20.94,"43,550",1.2,11.48,14.70,19.37,25.78,32.34,"23,880","30,580","40,300","53,620","67,260",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,460,16.0,0.081,0.35,17.05,"35,470",5.8,10.53,12.51,15.42,20.72,25.71,"21,910","26,030","32,070","43,100","53,480",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9093,"Fabric Menders, Except Garment",detailed,70,34.3,0.013,2.96,11.50,"23,920",6.5,9.28,9.51,11.55,13.22,14.26,"19,310","19,780","24,010","27,500","29,660",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9094,Locksmiths and Safe Repairers,detailed,900,27.1,0.159,1.23,24.92,"51,830",5.0,17.44,20.59,23.99,29.01,34.89,"36,280","42,830","49,900","60,340","72,580",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9096,Riggers,detailed,300,33.7,0.053,0.32,30.49,"63,410",6.0,15.15,18.43,28.44,40.43,50.90,"31,510","38,330","59,150","84,100","105,870",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"4,690",8.5,0.833,0.93,14.87,"30,930",2.2,9.33,10.56,14.03,17.83,22.68,"19,410","21,970","29,190","37,090","47,160",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"6,280",10.4,1.117,1.08,18.68,"38,860",2.6,10.19,13.10,17.65,22.66,28.66,"21,190","27,260","36,710","47,140","59,610",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-0000,Production Occupations,major,"375,810",1.4,66.782,1.01,16.19,"33,680",0.8,9.30,10.19,13.40,18.88,27.82,"19,340","21,200","27,870","39,270","57,870",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"22,460",2.8,3.991,0.91,27.80,"57,820",1.3,13.91,18.12,25.20,35.12,46.01,"28,930","37,690","52,420","73,040","95,710",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"1,290",15.8,0.229,0.74,23.94,"49,790",6.3,12.88,15.23,21.09,32.26,41.39,"26,790","31,680","43,860","67,100","86,090",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-2021,"Coil Winders, Tapers, and Finishers",detailed,730,30.2,0.130,1.24,13.76,"28,620",8.0,9.47,10.38,11.87,16.56,20.39,"19,690","21,590","24,690","34,450","42,410",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-2022,Electrical and Electronic Equipment Assemblers,detailed,"9,770",8.5,1.737,1.13,15.17,"31,550",2.0,9.40,10.86,13.85,17.78,23.29,"19,540","22,600","28,800","36,970","48,440",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-2023,Electromechanical Equipment Assemblers,detailed,"2,730",18.5,0.485,1.44,14.23,"29,600",2.6,9.39,10.64,13.08,16.90,20.60,"19,540","22,120","27,210","35,140","42,840",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-2031,Engine and Other Machine Assemblers,detailed,670,33.2,0.120,0.43,21.56,"44,850",5.5,12.11,14.24,18.52,28.59,36.48,"25,190","29,630","38,520","59,460","75,870",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-2041,Structural Metal Fabricators and Fitters,detailed,"3,080",22.9,0.547,0.95,20.67,"42,990",5.5,11.39,14.48,18.72,25.23,34.14,"23,690","30,130","38,940","52,480","71,010",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-2091,Fiberglass Laminators and Fabricators,detailed,550,42.1,0.098,0.66,16.42,"34,160",7.5,10.22,12.28,15.36,20.02,24.23,"21,250","25,540","31,950","41,630","50,400",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-2092,Team Assemblers,detailed,"37,480",7.3,6.661,0.82,13.27,"27,610",1.4,9.28,9.96,11.87,14.93,19.61,"19,300","20,720","24,690","31,050","40,780",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-2099,"Assemblers and Fabricators, All Other",detailed,"8,570",10.1,1.524,0.92,14.88,"30,950",2.4,9.25,10.29,13.51,17.41,22.28,"19,230","21,390","28,100","36,200","46,350",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-3011,Bakers,detailed,"12,580",10.3,2.236,1.75,12.52,"26,050",1.8,9.28,9.62,11.57,14.16,17.77,"19,290","20,020","24,070","29,450","36,950",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-3021,Butchers and Meat Cutters,detailed,"7,090",9.0,1.259,1.26,13.41,"27,900",1.9,9.31,9.89,11.98,15.88,20.23,"19,360","20,570","24,920","33,030","42,080",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"3,460",15.2,0.614,0.54,11.73,"24,400",2.7,9.22,9.41,10.31,12.58,17.33,"19,170","19,570","21,440","26,170","36,040",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-3023,Slaughterers and Meat Packers,detailed,"1,450",44.9,0.258,0.44,11.69,"24,320",4.8,9.21,9.55,11.21,13.36,14.86,"19,160","19,860","23,310","27,780","30,910",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,530,18.5,0.094,0.64,14.18,"29,500",4.1,9.66,10.90,13.17,16.96,21.47,"20,090","22,680","27,380","35,270","44,670",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-3092,Food Batchmakers,detailed,"4,870",10.4,0.866,0.89,12.47,"25,940",3.0,9.19,9.38,10.70,13.70,18.54,"19,110","19,510","22,270","28,490","38,560",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-3093,Food Cooking Machine Operators and Tenders,detailed,"1,220",16.6,0.216,0.86,12.44,"25,860",5.0,9.12,9.23,10.21,14.32,20.41,"18,980","19,200","21,240","29,790","42,450",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-3099,"Food Processing Workers, All Other",detailed,**,**,**,**,10.73,"22,310",3.8,9.17,9.26,9.53,11.20,13.90,"19,060","19,260","19,820","23,300","28,910",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,"5,440",10.1,0.966,0.91,18.18,"37,820",2.3,10.78,13.14,17.00,22.59,28.02,"22,420","27,340","35,360","46,990","58,280",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",detailed,"1,170",12.1,0.208,1.12,29.27,"60,880",2.8,16.22,21.13,27.29,36.28,46.51,"33,740","43,950","56,760","75,460","96,740",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,910",16.9,0.339,0.64,17.28,"35,940",6.6,9.40,10.74,14.32,20.84,31.70,"19,540","22,340","29,780","43,350","65,930",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,110",18.1,0.198,1.39,17.65,"36,710",3.6,11.52,13.47,16.70,21.02,23.98,"23,960","28,030","34,740","43,730","49,870",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,130",32.7,0.201,0.87,14.90,"30,990",4.9,10.19,11.82,13.87,17.11,21.65,"21,190","24,590","28,840","35,580","45,020",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"5,990",7.6,1.065,0.75,14.83,"30,840",2.7,9.75,11.11,13.70,17.47,21.64,"20,280","23,100","28,490","36,340","45,020",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,060",12.7,0.188,1.75,15.87,"33,010",3.1,10.60,12.54,14.62,18.13,22.83,"22,040","26,070","30,410","37,720","47,480",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"4,340",10.5,0.770,1.44,15.41,"32,050",2.7,9.90,11.33,13.94,17.90,23.41,"20,590","23,560","29,000","37,230","48,700",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"2,760",9.7,0.491,1.69,17.71,"36,850",2.5,10.74,12.94,16.60,21.45,27.27,"22,340","26,910","34,540","44,610","56,710",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,540",18.8,0.274,1.91,18.26,"37,970",4.3,9.55,12.52,18.14,22.41,27.64,"19,870","26,050","37,730","46,610","57,480",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4041,Machinists,detailed,"14,580",5.1,2.591,0.90,18.94,"39,390",1.8,10.34,12.70,17.31,23.27,30.00,"21,510","26,410","36,000","48,400","62,400",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4051,Metal-Refining Furnace Operators and Tenders,detailed,210,32.0,0.037,0.26,20.20,"42,020",7.8,12.71,15.78,19.07,23.92,28.52,"26,440","32,820","39,660","49,760","59,320",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4052,"Pourers and Casters, Metal",detailed,300,21.2,0.053,0.75,13.17,"27,390",7.7,9.29,9.54,11.28,15.41,20.75,"19,330","19,840","23,470","32,060","43,170",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4061,"Model Makers, Metal and Plastic",detailed,270,31.2,0.048,1.03,23.81,"49,520",5.5,15.44,18.02,22.44,29.28,35.18,"32,110","37,480","46,680","60,900","73,170",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4062,"Patternmakers, Metal and Plastic",detailed,**,**,**,**,16.17,"33,630",18.5,9.27,9.50,11.89,23.19,27.82,"19,280","19,770","24,740","48,230","57,870",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4071,Foundry Mold and Coremakers,detailed,430,23.5,0.077,0.82,15.61,"32,480",4.3,10.06,12.15,15.83,18.51,21.50,"20,930","25,270","32,930","38,490","44,720",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"4,160",14.8,0.738,0.75,13.19,"27,440",3.7,9.23,9.65,11.47,15.36,18.98,"19,190","20,080","23,850","31,950","39,470",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"3,280",26.0,0.582,0.76,17.91,"37,250",3.4,10.19,11.80,16.69,21.85,26.60,"21,190","24,540","34,720","45,440","55,320",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4111,Tool and Die Makers,detailed,"1,890",8.6,0.335,0.62,26.25,"54,590",3.0,13.67,19.34,26.10,33.41,39.42,"28,430","40,230","54,290","69,480","81,990",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"9,500",6.9,1.688,0.60,19.14,"39,810",2.1,11.05,13.75,17.25,22.63,30.31,"22,990","28,590","35,870","47,060","63,040",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,"1,420",14.0,0.252,0.65,17.05,"35,470",5.4,9.72,11.75,14.76,20.86,27.77,"20,210","24,450","30,690","43,380","57,760",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,780,20.4,0.138,0.93,16.71,"34,750",5.5,9.50,10.93,15.09,20.81,26.60,"19,760","22,740","31,390","43,280","55,340",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4192,"Layout Workers, Metal and Plastic",detailed,310,35.6,0.056,0.72,18.57,"38,630",9.1,10.94,12.58,14.73,22.57,30.02,"22,760","26,160","30,630","46,940","62,440",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"2,150",17.3,0.382,1.48,15.78,"32,830",3.9,10.12,11.43,14.15,19.36,23.48,"21,060","23,760","29,440","40,280","48,840",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,610,20.9,0.109,1.47,15.44,"32,110",4.6,9.99,10.99,13.76,18.36,23.58,"20,790","22,860","28,620","38,190","49,050",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"1,570",16.8,0.279,1.74,16.43,"34,180",4.0,9.42,11.17,14.79,19.72,26.25,"19,590","23,240","30,770","41,010","54,590",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-5111,Prepress Technicians and Workers,detailed,"1,840",11.4,0.327,1.28,21.15,"43,990",4.3,10.73,13.65,20.25,27.47,34.17,"22,330","28,390","42,120","57,140","71,070",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-5112,Printing Press Operators,detailed,"8,130",7.8,1.444,1.18,16.91,"35,180",3.2,9.45,11.19,15.08,20.99,27.69,"19,650","23,270","31,360","43,670","57,600",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-5113,Print Binding and Finishing Workers,detailed,"2,650",26.4,0.472,1.24,13.80,"28,690",3.9,9.33,10.01,12.87,15.66,19.49,"19,400","20,820","26,760","32,570","40,530",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6011,Laundry and Dry-Cleaning Workers,detailed,"7,370",6.9,1.310,0.90,11.72,"24,370",1.5,9.20,9.43,10.79,13.17,16.11,"19,130","19,620","22,440","27,390","33,510",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"2,770",16.5,0.493,1.41,10.47,"21,780",1.7,9.19,9.33,9.79,11.19,12.24,"19,110","19,400","20,350","23,280","25,460",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6031,Sewing Machine Operators,detailed,"25,390",6.5,4.512,4.40,11.03,"22,950",1.4,9.18,9.29,9.52,11.65,15.46,"19,090","19,320","19,800","24,240","32,160",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6041,Shoe and Leather Workers and Repairers,detailed,480,33.8,0.086,1.45,12.12,"25,210",10.7,9.40,9.94,11.07,12.42,14.45,"19,560","20,670","23,020","25,840","30,050",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6042,Shoe Machine Operators and Tenders,detailed,100,11.2,0.017,0.73,10.36,"21,540",4.0,9.15,9.25,9.95,11.27,12.56,"19,030","19,230","20,690","23,450","26,130",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6051,"Sewers, Hand",detailed,**,**,**,**,10.91,"22,700",2.2,9.34,9.77,10.69,11.61,13.24,"19,430","20,330","22,230","24,140","27,530",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,920,19.9,0.163,1.12,16.83,"35,020",5.3,9.57,11.34,13.78,17.50,33.52,"19,900","23,590","28,670","36,400","69,720",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"2,360",12.2,0.420,4.98,12.44,"25,880",4.5,9.23,9.42,11.10,14.38,18.44,"19,210","19,590","23,090","29,910","38,360",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"2,280",22.0,0.406,3.81,11.96,"24,870",2.7,9.16,9.61,11.31,13.52,15.08,"19,050","20,000","23,520","28,130","31,370",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,"1,330",31.7,0.236,1.44,11.35,"23,600",4.2,9.17,9.27,9.92,12.79,15.72,"19,080","19,280","20,640","26,600","32,700",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,**,**,**,**,12.73,"26,480",5.4,9.28,10.13,12.27,14.30,17.40,"19,300","21,060","25,530","29,740","36,190",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,660,29.6,0.117,0.81,16.67,"34,670",3.4,10.57,12.57,16.22,19.91,24.24,"21,980","26,150","33,740","41,410","50,430",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6092,Fabric and Apparel Patternmakers,detailed,"1,430",12.7,0.255,6.84,26.89,"55,930",4.8,11.55,15.57,24.45,38.68,45.49,"24,030","32,390","50,860","80,450","94,610",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6093,Upholsterers,detailed,"2,180",11.7,0.388,1.77,15.43,"32,090",3.6,9.61,10.99,14.57,18.32,23.28,"20,000","22,870","30,310","38,100","48,430",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"1,340",24.4,0.239,1.99,12.71,"26,440",8.1,9.19,9.30,9.55,11.54,19.85,"19,110","19,350","19,870","24,010","41,300",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-7011,Cabinetmakers and Bench Carpenters,detailed,"3,230",11.3,0.574,0.85,17.55,"36,510",5.2,9.83,11.79,16.18,21.44,27.71,"20,450","24,510","33,660","44,590","57,630",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-7021,Furniture Finishers,detailed,780,26.5,0.139,1.16,13.50,"28,080",5.0,9.30,9.99,11.85,15.21,21.53,"19,340","20,780","24,650","31,650","44,790",,
CA,31080,"Los Angeles-Long Beach-Anaheim, CA",51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"1,130",25.5,0.201,0.57,13.68,"28,460",3.6,9.32,10.31,11.89,16.92,20.48,"19,380","21,440","24,730","35,190","42,590",,
